Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Rain_Today_Flag,Rain_Tomorrow_Flag,WindGust_Reliable,Year,Month,MonthName,YearMonth,Quarter,DayOfYear,Season,TempMean,TempRange,WindSpeedAvg,HumidityAvg,PressureAvg,Rain_Category,WindGustDir_Deg,MaxTemp_Anomaly,MinTemp_Anomaly,MaxTemp_Z,MinTemp_Z,Temp_Anomaly_Flag,Heavy_Rain_Flag,Strong_Gust_Flag,WarmSpell_Flag,Gap_Days_Before
2009-12-12,16.9,27.1,0.0,11.4,13.0,,,NNW,ENE,7,28,57,55,1018.7,1014.0,1,1,22.7,24.8,No,No,0,0,0,2009,12,Dec,2009-12-01,Q4,346,Été,22.0,10.200000000000003,17.5,56.0,1016.35,Sec (≤1 mm),,1.2716666666666683,-1.6820833333333347,0.36915292401544186,-0.7480145089755537,,0,0,0,0
2009-12-13,20.3,27.4,0.0,8.4,11.1,,,S,SE,15,31,68,61,1016.3,1015.2,3,1,23.5,25.9,No,No,0,0,0,2009,12,Dec,2009-12-01,Q4,347,Été,23.85,7.099999999999998,23.0,64.5,1015.75,Sec (≤1 mm),,1.5716666666666654,1.7179166666666674,0.45624011447779944,0.7639494229641334,,0,0,0,0
2009-12-14,20.0,24.3,0.0,9.0,0.0,,,ESE,ESE,11,19,72,69,1021.2,1021.1,7,8,21.3,21.1,No,No,0,0,0,2009,12,Dec,2009-12-01,Q4,348,Été,22.15,4.300000000000001,15.0,70.5,1021.1500000000001,Sec (≤1 mm),,-1.5283333333333324,1.4179166666666667,-0.44366085363323665,0.6305408407341608,,0,0,0,0
2009-12-15,19.1,24.5,0.0,4.8,4.3,,,NE,ENE,15,22,59,62,1022.5,1020.3,6,7,24.3,23.6,No,No,0,0,0,2009,12,Dec,2009-12-01,Q4,349,Été,21.8,5.399999999999999,18.5,60.5,1021.4,Sec (≤1 mm),,-1.3283333333333331,0.5179166666666681,-0.38560272665833123,0.23031509404424452,,0,0,0,0
2009-12-16,21.7,26.5,0.0,9.2,10.6,,,NE,NE,13,28,74,70,1020.3,1016.1,4,1,24.1,26.0,No,No,0,0,0,2009,12,Dec,2009-12-01,Q4,350,Été,24.1,4.800000000000001,20.5,72.0,1018.2,Sec (≤1 mm),,0.6716666666666669,3.117916666666666,0.19497854309072465,1.3865228067040036,,0,0,0,0
2009-12-17,21.5,32.0,0.0,10.4,11.6,,,E,NNE,13,37,71,51,1013.7,1008.5,0,5,26.0,29.8,No,Yes,0,1,0,2009,12,Dec,2009-12-01,Q4,351,Été,26.75,10.5,25.0,61.0,1011.1,Sec (≤1 mm),,6.171666666666667,2.9179166666666667,1.7915770349006284,1.2975837518840223,,0,0,0,0
2009-12-18,20.2,21.4,5.4,13.6,0.0,,,NE,SSE,11,20,87,83,1014.1,1016.7,8,8,20.2,18.5,Yes,Yes,1,1,0,2009,12,Dec,2009-12-01,Q4,352,Été,20.799999999999997,1.1999999999999993,15.5,85.0,1015.4000000000001,Faible (1-10),,-4.428333333333335,1.617916666666666,-1.2855036947693683,0.719479895554142,,0,0,0,0
2009-12-19,16.9,28.9,8.0,3.8,10.0,,,W,SSE,15,26,70,34,1015.1,1013.9,0,0,21.4,27.4,Yes,No,1,0,0,2009,12,Dec,2009-12-01,Q4,353,Été,22.9,12.0,20.5,52.0,1014.5,Faible (1-10),,3.0716666666666654,-1.6820833333333347,0.8916760667895913,-0.7480145089755537,,0,0,0,0
2009-12-20,19.6,22.5,0.0,10.2,0.0,,,SE,E,15,11,62,59,1021.2,1019.8,8,8,20.9,21.8,No,No,0,0,0,2009,12,Dec,2009-12-01,Q4,354,Été,21.05,2.8999999999999986,13.0,60.5,1020.5,Sec (≤1 mm),,-3.328333333333333,1.0179166666666681,-0.9661839964073872,0.45266273109419836,,0,0,0,0
2009-12-21,19.9,24.9,0.0,4.4,9.7,,,NE,NE,17,26,65,64,1016.9,1012.6,4,6,22.4,23.3,No,No,0,0,0,2009,12,Dec,2009-12-01,Q4,355,Été,22.4,5.0,21.5,64.5,1014.75,Sec (≤1 mm),,-0.9283333333333346,1.3179166666666653,-0.2694864727085205,0.5860713133241694,,0,0,0,0
2009-12-22,19.7,29.4,0.0,9.0,12.0,,,SSW,ENE,2,19,58,53,1011.5,1009.7,3,5,24.6,27.1,No,No,0,0,0,2009,12,Dec,2009-12-01,Q4,356,Été,24.549999999999997,9.7,10.5,55.5,1010.6,Sec (≤1 mm),,3.5716666666666654,1.117916666666666,1.0368213842268554,0.4971322585041882,,0,0,0,0
2009-12-26,17.7,20.2,12.0,2.8,0.0,,,SSW,SSW,17,20,91,85,1016.2,1016.4,8,8,17.8,18.6,Yes,Yes,1,1,0,2009,12,Dec,2009-12-01,Q4,360,Été,18.95,2.5,18.5,88.0,1016.3,Modérée (10-30),,-5.628333333333334,-0.882083333333334,-1.6338524566188017,-0.3922582896956272,,0,0,0,3
2009-12-27,17.7,22.9,4.8,1.8,0.0,,,SSW,SSE,20,13,92,80,1017.9,1016.1,8,8,20.2,22.3,Yes,Yes,1,1,0,2009,12,Dec,2009-12-01,Q4,361,Été,20.299999999999997,5.199999999999999,16.5,86.0,1017.0,Faible (1-10),,-2.9283333333333346,-0.882083333333334,-0.8500677424575764,-0.3922582896956272,,0,0,0,0
2009-12-28,20.1,23.1,16.0,2.6,1.4,,,SE,S,13,22,97,83,1014.8,1015.4,8,7,20.6,22.7,Yes,Yes,1,1,0,2009,12,Dec,2009-12-01,Q4,362,Été,21.6,3.0,17.5,90.0,1015.0999999999999,Modérée (10-30),,-2.7283333333333317,1.5179166666666681,-0.79200961548267,0.6750103681441522,,0,0,0,0
2009-12-29,19.8,26.1,5.4,2.4,11.9,,,S,SE,17,17,69,55,1021.4,1021.2,4,1,23.0,25.9,Yes,No,1,0,0,2009,12,Dec,2009-12-01,Q4,363,Été,22.950000000000003,6.300000000000001,17.0,62.0,1021.3,Faible (1-10),,0.2716666666666683,1.2179166666666674,0.0788622891409139,0.5416017859141796,,0,0,0,0
2009-12-30,19.8,25.2,0.0,8.6,12.8,,,S,SSE,20,20,66,57,1025.0,1023.1,5,4,22.4,24.5,No,No,0,0,0,2009,12,Dec,2009-12-01,Q4,364,Été,22.5,5.399999999999999,20.0,61.5,1024.05,Sec (≤1 mm),,-0.6283333333333339,1.2179166666666674,-0.1823992822461619,0.5416017859141796,,0,0,0,0
2009-12-31,20.1,24.8,0.0,8.0,2.0,,,W,ENE,2,11,92,83,1020.9,1017.2,8,8,20.9,23.3,No,No,0,0,0,2009,12,Dec,2009-12-01,Q4,365,Été,22.450000000000003,4.699999999999999,6.5,87.5,1019.05,Sec (≤1 mm),,-1.0283333333333324,1.5179166666666681,-0.29851553619597265,0.6750103681441522,,0,0,0,0
2010-01-01,20.9,29.3,0.4,2.8,1.1,,,E,E,2,19,84,56,1013.9,1010.4,8,7,24.3,29.0,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,1,Été,25.1,8.400000000000002,10.5,70.0,1012.15,Sec (≤1 mm),,1.8231046931407953,0.5963898916967487,0.4756461598276289,0.28075501754541665,,0,0,0,0
2010-01-02,23.3,30.7,0.0,6.8,4.8,,,W,E,15,19,70,79,1007.7,1005.7,7,7,25.6,24.9,No,Yes,0,1,0,2010,1,Jan,2010-01-01,Q1,2,Été,27.0,7.399999999999999,17.0,74.5,1006.7,Sec (≤1 mm),,3.223104693140794,2.996389891696751,0.8409047356318947,1.4105730300405366,,0,0,0,0
2010-01-03,18.9,21.5,8.6,7.0,0.0,,,W,E,15,19,80,74,1015.3,1016.0,8,8,20.1,20.8,Yes,No,1,0,0,2010,1,Jan,2010-01-01,Q1,3,Été,20.2,2.6000000000000014,17.0,77.0,1015.65,Faible (1-10),,-5.9768953068592054,-1.4036101083032513,-1.5593659053675681,-0.6607599928671826,,0,0,0,0
2010-01-04,18.2,23.9,1.0,2.4,2.8,,,E,ENE,7,19,64,58,1020.6,1019.1,7,7,21.4,23.2,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,4,Été,21.049999999999997,5.699999999999999,13.0,61.0,1019.85,Sec (≤1 mm),,-3.576895306859207,-2.1036101083032506,-0.9332083468459695,-0.9902902465115919,,0,0,0,0
2010-01-05,18.3,26.1,0.2,4.6,10.4,,,ENE,ENE,13,20,64,60,1018.1,1014.6,1,2,23.6,25.7,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,5,Été,22.200000000000003,7.800000000000001,16.5,62.0,1016.35,Sec (≤1 mm),,-1.376895306859204,-2.003610108303249,-0.3592305848678363,-0.9432144959909613,,0,0,0,0
2010-01-06,21.8,27.6,0.0,8.4,9.5,,,S,SE,15,17,83,71,1015.9,1013.8,7,5,22.5,24.8,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,6,Été,24.700000000000003,5.800000000000001,16.0,77.0,1014.8499999999999,Sec (≤1 mm),,0.12310469314079597,1.4963898916967509,0.0321178892081631,0.7044367722310872,,0,0,0,0
2010-01-07,20.8,24.9,0.0,8.0,0.8,,,S,SE,13,15,66,59,1018.3,1017.4,8,8,21.8,23.4,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,7,Été,22.85,4.099999999999998,14.0,62.5,1017.8499999999999,Sec (≤1 mm),,-2.576895306859207,0.49638989169675085,-0.6723093641286366,0.23367926702478767,,0,0,0,0
2010-01-08,20.9,25.6,0.4,6.0,7.7,,,E,E,13,24,66,59,1021.7,1019.7,7,2,22.9,25.5,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,8,Été,23.25,4.700000000000003,18.5,62.5,1020.7,Sec (≤1 mm),,-1.876895306859204,0.5963898916967487,-0.4896800762265028,0.28075501754541665,,0,0,0,0
2010-01-09,20.8,32.4,0.0,5.4,13.2,,,WSW,NE,2,13,76,51,1018.0,1014.6,1,3,24.4,30.6,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,9,Été,26.6,11.599999999999998,7.5,63.5,1016.3,Sec (≤1 mm),,4.923104693140793,0.49638989169675085,1.2844330062513605,0.23367926702478767,,0,0,0,0
2010-01-10,24.1,30.0,0.0,11.0,12.7,,,N,SSE,2,20,65,56,1016.1,1015.4,1,2,28.3,28.9,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,10,Été,27.05,5.899999999999999,11.0,60.5,1015.75,Sec (≤1 mm),,2.5231046931407946,3.7963898916967516,0.6582754477297618,1.7871790342055767,,0,0,0,0
2010-01-11,22.1,25.8,0.0,8.6,7.8,,,E,NE,11,24,64,60,1019.4,1016.1,6,3,24.2,25.8,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,11,Été,23.950000000000003,3.6999999999999993,17.5,62.0,1017.75,Sec (≤1 mm),,-1.6768953068592047,1.7963898916967516,-0.4375002796830364,0.8456640237929774,,0,0,0,0
2010-01-12,23.0,30.3,0.0,8.8,9.4,,,N,ENE,6,26,77,65,1013.0,1008.5,7,1,25.0,28.4,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,12,Été,26.65,7.300000000000001,16.0,71.0,1010.75,Sec (≤1 mm),,2.8231046931407953,2.69638989169675,0.7365451425449618,1.2693457784786464,,0,0,0,0
2010-01-13,23.7,27.7,0.2,9.2,8.8,,,SSE,SSE,19,35,64,69,1010.9,1011.0,1,6,27.0,25.4,No,Yes,0,1,0,2010,1,Jan,2010-01-01,Q1,13,Été,25.7,4.0,27.0,66.5,1010.95,Sec (≤1 mm),,0.22310469314079384,3.3963898916967494,0.05820778747989584,1.5988760321230557,,0,0,0,0
2010-01-14,19.5,22.9,13.0,7.8,0.2,,,S,S,22,17,90,75,1017.7,1017.6,8,8,19.6,21.0,Yes,No,1,0,0,2010,1,Jan,2010-01-01,Q1,14,Été,21.2,3.3999999999999986,19.5,82.5,1017.6500000000001,Modérée (10-30),,-4.576895306859207,-0.8036101083032499,-1.1941073295633025,-0.3783054897434021,,0,0,0,0
2010-01-15,19.0,25.1,0.2,3.8,3.0,,,SSW,ESE,9,17,83,74,1018.9,1017.2,8,7,21.7,24.4,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,15,Été,22.05,6.100000000000001,13.0,78.5,1018.05,Sec (≤1 mm),,-2.376895306859204,-1.3036101083032499,-0.6201295675851692,-0.613684242346552,,0,0,0,0
2010-01-16,21.7,25.9,0.2,5.4,4.8,,,NE,ENE,11,22,72,63,1014.0,1009.6,6,7,23.4,24.5,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,16,Été,23.799999999999997,4.199999999999999,16.5,67.5,1011.8,Sec (≤1 mm),,-1.5768953068592069,1.3963898916967494,-0.41141038141130365,0.6573610217104566,,0,0,0,0
2010-01-17,20.3,27.3,0.0,6.6,10.3,,,W,SSE,0,26,64,68,1004.2,1003.0,3,7,24.6,25.6,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,17,Été,23.8,7.0,13.0,66.0,1003.6,Sec (≤1 mm),,-0.17689530685920474,-0.0036101083032491488,-0.046151805607036966,-0.0016994855783621166,,0,0,0,0
2010-01-18,16.7,25.7,0.0,8.0,13.0,,,W,W,15,28,55,14,1002.9,1002.5,1,2,21.0,25.1,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,18,Été,21.2,9.0,21.5,34.5,1002.7,Sec (≤1 mm),,-1.7768953068592062,-3.6036101083032506,-0.46359017795477003,-1.6964265043210414,,0,0,0,0
2010-01-19,15.6,26.8,0.0,10.0,13.3,,,WSW,E,15,22,39,31,1009.5,1007.4,1,1,19.8,22.9,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,19,Été,21.2,11.200000000000001,18.5,35.0,1008.45,Sec (≤1 mm),,-0.6768953068592047,-4.70361010830325,-0.17660129696570342,-2.2142597600479705,,0,0,0,0
2010-01-20,17.4,28.9,0.0,10.4,13.0,,,WNW,E,7,24,41,34,1010.4,1007.8,0,0,23.2,26.6,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,20,Été,23.15,11.5,15.5,37.5,1009.0999999999999,Sec (≤1 mm),,1.4231046931407931,-2.9036101083032513,0.3712865667406952,-1.366896250676632,,0,0,0,0
2010-01-21,19.5,27.4,0.0,9.0,12.8,,,W,E,6,24,74,58,1012.3,1008.4,3,2,24.0,27.4,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,21,Été,23.45,7.899999999999999,15.0,66.0,1010.3499999999999,Sec (≤1 mm),,-0.07689530685920687,-0.8036101083032499,-0.020061907335304226,-0.3783054897434021,,0,0,0,0
2010-01-22,22.6,32.6,0.0,8.2,9.6,,,W,E,7,15,77,64,1013.6,1008.8,3,2,25.0,29.2,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,22,Été,27.6,10.0,11.0,70.5,1011.2,Sec (≤1 mm),,5.123104693140796,2.2963898916967516,1.3366128027948279,1.0810427763961272,,0,0,0,0
2010-01-23,25.0,41.3,0.0,13.4,5.6,,,NW,SSE,26,6,28,17,1007.8,1005.4,5,5,31.9,39.9,No,Yes,0,1,0,2010,1,Jan,2010-01-01,Q1,23,Été,33.15,16.299999999999997,16.0,22.5,1006.5999999999999,Sec (≤1 mm),,13.823104693140792,4.69638989169675,3.6064339524356233,2.2108607888912455,Chaleur extrême,0,0,0,0
2010-01-24,18.4,23.0,6.2,8.6,0.1,,,SSW,ESE,7,11,92,66,1016.3,1014.5,8,8,19.5,22.6,Yes,No,1,0,0,2010,1,Jan,2010-01-01,Q1,24,Été,20.7,4.600000000000001,9.0,79.0,1015.4,Faible (1-10),,-4.4768953068592054,-1.9036101083032513,-1.1680174312915688,-0.8961387454703323,,0,0,0,0
2010-01-25,19.5,26.1,0.4,3.6,2.8,,,WNW,E,2,19,80,70,1014.8,1011.8,8,7,22.4,25.7,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,25,Été,22.8,6.600000000000001,10.5,75.0,1013.3,Sec (≤1 mm),,-1.376895306859204,-0.8036101083032499,-0.3592305848678363,-0.3783054897434021,,0,0,0,0
2010-01-26,22.3,29.0,0.0,4.0,8.6,,,NE,ENE,6,19,83,69,1010.9,1007.2,6,3,25.1,27.7,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,26,Été,25.65,6.699999999999999,12.5,76.0,1009.05,Sec (≤1 mm),,1.5231046931407946,1.9963898916967509,0.39737646501242885,0.939815524834237,,0,0,0,0
2010-01-27,22.9,27.1,0.0,6.2,4.6,,,S,SSE,19,20,78,72,1015.1,1013.6,8,8,23.4,25.0,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,27,Été,25.0,4.200000000000003,19.5,75.0,1014.35,Sec (≤1 mm),,-0.376895306859204,2.5963898916967487,-0.09833160215050336,1.2222700279580159,,0,0,0,0
2010-01-28,22.2,26.6,0.0,4.8,1.8,,,W,ENE,0,17,80,81,1012.1,1009.5,8,8,23.7,24.6,No,Yes,0,1,0,2010,1,Jan,2010-01-01,Q1,28,Été,24.4,4.400000000000002,8.5,80.5,1010.8,Sec (≤1 mm),,-0.876895306859204,1.8963898916967494,-0.22878109350916984,0.8927397743136064,,0,0,0,0
2010-01-29,19.6,30.2,2.6,3.4,9.5,,,WNW,SE,7,20,81,53,1008.6,1010.0,1,1,22.2,29.6,Yes,Yes,1,1,0,2010,1,Jan,2010-01-01,Q1,29,Été,24.9,10.599999999999998,13.5,67.0,1009.3,Faible (1-10),,2.723104693140794,-0.7036101083032484,0.7104552442732281,-0.3312297392227715,,0,0,0,0
2010-01-30,20.5,27.3,2.6,6.4,7.0,,,S,SE,26,13,82,66,1018.6,1017.9,8,7,21.6,26.4,Yes,No,1,0,0,2010,1,Jan,2010-01-01,Q1,30,Été,23.9,6.800000000000001,19.5,74.0,1018.25,Faible (1-10),,-0.17689530685920474,0.19638989169675014,-0.046151805607036966,0.09245201546289747,,0,0,0,0
2010-01-31,21.5,26.6,0.0,5.4,9.2,,,E,E,19,24,75,70,1016.7,1014.6,6,7,25.6,26.0,No,No,0,0,0,2010,1,Jan,2010-01-01,Q1,31,Été,24.05,5.100000000000001,21.5,72.5,1015.6500000000001,Sec (≤1 mm),,-0.876895306859204,1.1963898916967501,-0.22878109350916984,0.563209520669197,,0,0,0,0
2010-02-01,22.6,27.7,0.0,7.8,7.9,,,E,E,13,24,73,66,1015.9,1016.1,6,7,25.6,26.6,No,No,0,0,0,2010,2,Feb,2010-02-01,Q1,32,Été,25.15,5.099999999999998,18.5,69.5,1016.0,Sec (≤1 mm),,0.8192156862745072,2.4137254901960787,0.2571236390824636,1.1505739347195003,,0,0,0,0
2010-02-02,22.7,27.7,0.6,8.0,9.8,,,ESE,SE,19,30,61,60,1017.8,1016.4,6,7,25.0,25.9,No,Yes,0,1,0,2010,2,Feb,2010-02-01,Q1,33,Été,25.2,5.0,24.5,60.5,1017.0999999999999,Sec (≤1 mm),,0.8192156862745072,2.5137254901960766,0.2571236390824636,1.1982419043951242,,0,0,0,0
2010-02-03,21.4,27.3,23.4,6.4,7.3,,,E,E,26,26,90,66,1014.9,1014.3,7,4,22.0,27.2,Yes,Yes,1,1,0,2010,2,Feb,2010-02-01,Q1,34,Été,24.35,5.900000000000002,26.0,78.0,1014.5999999999999,Modérée (10-30),,0.41921568627450867,1.213725490196076,0.13157739118197878,0.5785582986119976,,0,0,0,0
2010-02-04,21.9,27.2,3.4,6.0,3.9,,,E,E,28,28,83,76,1013.9,1011.3,7,7,25.2,26.1,Yes,Yes,1,1,0,2010,2,Feb,2010-02-01,Q1,35,Été,24.549999999999997,5.300000000000001,28.0,79.5,1012.5999999999999,Faible (1-10),,0.31921568627450725,1.713725490196076,0.10019082920685704,0.8168981469901231,,0,0,0,0
2010-02-05,23.1,26.5,4.0,4.8,3.0,,,NE,NNE,11,19,79,88,1010.1,1008.8,7,7,25.8,24.9,Yes,Yes,1,1,0,2010,2,Feb,2010-02-01,Q1,36,Été,24.8,3.3999999999999986,15.0,83.5,1009.45,Faible (1-10),,-0.38078431372549204,2.9137254901960787,-0.11951510461899192,1.3889137830976257,,0,0,0,0
2010-02-06,20.5,22.4,31.2,5.0,0.0,,,S,S,31,24,95,95,1015.7,1016.2,7,8,21.6,22.2,Yes,Yes,1,1,0,2010,2,Feb,2010-02-01,Q1,37,Été,21.45,1.8999999999999986,27.5,95.0,1015.95,Forte (>30),,-4.4807843137254935,0.3137254901960773,-1.4063641455989662,0.14954657153137235,,0,0,0,0
2010-02-07,20.2,25.0,77.4,7.4,0.2,,,SSW,SE,19,15,95,86,1021.6,1020.8,7,8,21.1,23.8,Yes,Yes,1,1,0,2010,2,Feb,2010-02-01,Q1,38,Été,22.6,4.800000000000001,17.0,90.5,1021.2,Forte (>30),,-1.880784313725492,0.013725490196076606,-0.5903135342458116,0.006542662504496693,,1,0,0,0
2010-02-08,21.0,27.6,3.4,1.8,2.3,,,ESE,E,7,22,76,70,1022.9,1021.9,8,7,23.5,26.3,Yes,No,1,0,0,2010,2,Feb,2010-02-01,Q1,39,Été,24.3,6.600000000000001,14.5,73.0,1022.4,Faible (1-10),,0.7192156862745094,0.8137254901960773,0.22573707710734295,0.38788641990949785,,0,0,0,0
2010-02-09,22.8,27.6,0.0,5.8,9.9,,,W,E,4,24,83,65,1023.0,1021.2,6,3,24.3,27.3,No,No,0,0,0,2010,2,Feb,2010-02-01,Q1,40,Été,25.200000000000003,4.800000000000001,14.0,74.0,1022.1,Sec (≤1 mm),,0.7192156862745094,2.613725490196078,0.22573707710734295,1.2459098740707502,,0,0,0,0
2010-02-10,21.7,27.9,0.4,5.8,10.1,,,NE,ENE,9,20,72,61,1020.6,1017.6,2,2,25.6,27.3,No,No,0,0,0,2010,2,Feb,2010-02-01,Q1,41,Été,24.799999999999997,6.199999999999999,14.5,66.5,1019.1,Sec (≤1 mm),,1.0192156862745065,1.5137254901960766,0.319896763032706,0.7215622076388732,,0,0,0,0
2010-02-11,21.4,28.2,0.0,8.8,6.9,,,E,ENE,4,26,71,60,1017.1,1013.5,2,2,25.3,27.4,No,No,0,0,0,2010,2,Feb,2010-02-01,Q1,42,Été,24.799999999999997,6.800000000000001,15.0,65.5,1015.3,Sec (≤1 mm),,1.3192156862745072,1.213725490196076,0.41405644895807014,0.5785582986119976,,0,0,0,0
2010-02-12,23.9,37.8,0.0,9.0,9.8,,,W,WNW,2,15,71,32,1008.7,1005.5,6,7,26.9,37.4,No,Yes,0,1,0,2010,2,Feb,2010-02-01,Q1,43,Été,30.849999999999998,13.899999999999999,8.5,51.5,1007.1,Sec (≤1 mm),,10.919215686274505,3.713725490196076,3.4271663985697156,1.7702575405026253,Chaleur extrême,0,0,0,0
2010-02-13,21.4,25.5,70.0,9.4,0.3,,,S,E,17,11,92,80,1011.9,1010.2,8,8,22.1,25.2,Yes,Yes,1,1,0,2010,2,Feb,2010-02-01,Q1,44,Été,23.45,4.100000000000001,14.0,86.0,1011.05,Forte (>30),,-1.380784313725492,1.213725490196076,-0.43338072437020503,0.5785582986119976,,1,0,0,0
2010-02-14,22.1,26.4,10.0,2.0,1.4,,,W,E,9,11,91,92,1007.3,1004.5,7,8,23.5,23.9,Yes,Yes,1,1,0,2010,2,Feb,2010-02-01,Q1,45,Été,24.25,4.299999999999997,10.0,91.5,1005.9,Faible (1-10),,-0.48078431372549346,1.9137254901960787,-0.1509016665941137,0.9122340863413747,,0,0,0,0
2010-02-15,20.2,30.0,15.2,2.8,9.9,,,W,ENE,11,17,95,67,1006.7,1003.5,6,3,21.4,28.5,Yes,No,1,0,0,2010,2,Feb,2010-02-01,Q1,46,Été,25.1,9.8,14.0,81.0,1005.1,Modérée (10-30),,3.119215686274508,0.013725490196076606,0.979014564510254,0.006542662504496693,,0,0,0,0
2010-02-16,21.3,26.4,0.2,7.6,8.7,,,W,S,22,35,65,57,1011.8,1013.6,7,7,22.3,25.0,No,No,0,0,0,2010,2,Feb,2010-02-01,Q1,47,Été,23.85,5.099999999999998,28.5,61.0,1012.7,Sec (≤1 mm),,-0.48078431372549346,1.113725490196078,-0.1509016665941137,0.5308903289363736,,0,0,0,0
2010-02-17,18.5,25.6,0.0,7.8,12.8,,,SW,SE,9,20,64,56,1016.7,1016.0,3,2,21.4,25.4,No,No,0,0,0,2010,2,Feb,2010-02-01,Q1,48,Été,22.05,7.100000000000001,14.5,60.0,1016.35,Sec (≤1 mm),,-1.2807843137254906,-1.6862745098039227,-0.4019941623950833,-0.8038128219811298,,0,0,0,0
2010-02-18,18.3,25.9,0.0,8.0,12.0,,,SE,SE,19,20,52,51,1022.4,1023.4,5,5,23.7,24.9,No,No,0,0,0,2010,2,Feb,2010-02-01,Q1,49,Été,22.1,7.599999999999998,19.5,51.5,1022.9,Sec (≤1 mm),,-0.9807843137254935,-1.886274509803922,-0.30783447646972023,-0.8991487613323796,,0,0,0,0
2010-02-19,20.2,25.5,0.0,7.2,8.0,,,ESE,E,19,13,60,51,1024.8,1023.1,5,6,22.6,25.0,No,No,0,0,0,2010,2,Feb,2010-02-01,Q1,50,Été,22.85,5.300000000000001,16.0,55.5,1023.95,Sec (≤1 mm),,-1.380784313725492,0.013725490196076606,-0.43338072437020503,0.006542662504496693,,0,0,0,0
2010-02-20,18.9,27.3,0.0,6.4,11.8,,,W,NE,13,24,76,54,1021.9,1018.4,1,2,22.2,26.1,No,No,0,0,0,2010,2,Feb,2010-02-01,Q1,51,Été,23.1,8.400000000000002,18.5,65.0,1020.15,Sec (≤1 mm),,0.41921568627450867,-1.286274509803924,0.13157739118197878,-0.61314094327863,,0,0,0,0
2010-02-21,20.7,29.8,0.0,9.6,11.6,,,W,E,4,15,75,59,1018.0,1014.8,1,1,23.5,28.6,No,No,0,0,0,2010,2,Feb,2010-02-01,Q1,52,Été,25.25,9.100000000000001,9.5,67.0,1016.4,Sec (≤1 mm),,2.9192156862745087,0.5137254901960766,0.9162414405600116,0.24488251088262222,,0,0,0,0
2010-02-22,23.2,35.4,0.0,9.4,11.9,,,W,E,7,20,61,46,1015.4,1011.7,0,3,26.7,32.5,No,No,0,0,0,2010,2,Feb,2010-02-01,Q1,53,Été,29.299999999999997,12.2,13.5,53.5,1013.55,Sec (≤1 mm),,8.519215686274507,3.0137254901960766,2.6738889111668045,1.4365817527732498,,0,0,0,0
2010-02-23,26.0,28.6,0.0,10.4,7.4,,,S,SE,24,28,54,60,1013.6,1016.3,1,7,28.5,23.7,No,No,0,0,0,2010,2,Feb,2010-02-01,Q1,54,Été,27.3,2.6000000000000014,26.0,57.0,1014.95,Sec (≤1 mm),,1.7192156862745094,5.813725490196077,0.5396026968585561,2.771284903690753,,0,0,0,0
2010-02-24,21.1,24.1,0.0,9.2,1.5,,,ESE,E,9,13,55,52,1021.7,1021.4,8,7,22.4,23.8,No,No,0,0,0,2010,2,Feb,2010-02-01,Q1,55,Été,22.6,3.0,11.0,53.5,1021.55,Sec (≤1 mm),,-2.7807843137254906,0.9137254901960787,-0.872792592021903,0.43555438958512366,,0,0,0,0
2010-02-25,20.5,24.6,0.0,4.4,9.3,,,E,ESE,15,22,45,46,1026.4,1026.6,2,2,23.3,24.2,No,No,0,0,0,2010,2,Feb,2010-02-01,Q1,56,Été,22.55,4.100000000000001,18.5,45.5,1026.5,Sec (≤1 mm),,-2.2807843137254906,0.3137254901960773,-0.7158597821462964,0.14954657153137235,,0,0,0,0
2010-02-26,18.1,25.1,0.0,6.0,1.6,,,W,ESE,7,7,73,58,1027.0,1024.4,6,7,20.2,24.6,No,No,0,0,0,2010,2,Feb,2010-02-01,Q1,57,Été,21.6,7.0,7.0,65.5,1025.7,Sec (≤1 mm),,-1.7807843137254906,-2.0862745098039213,-0.5589269722706899,-0.9944847006836295,,0,0,0,0
